"CustomerID","MeanValue","LastTransaction","NoTransaction","MonetoryPercentile","FrequencyPercentile","RecencyPercentile","MonetoryScore","FrequencyScore","RecencyScore","MonetoryWeightedScore","FrequencyWeightedScore","RecencyWeightedScore","FinalScore","FinalWeightedScore","FinalCustomerClass","final_type"
"1",54.6533333333333,2004-01-16,3,0.515560875512975,0.497435020519836,0.610978112175102,3,3,4,15,15,20,50,3.33333333333333,"Class-3","Casino"
"10",6.18192307692308,2004-09-01,26,0.131668946648428,0.944767441860465,0.766928864569083,1,5,4,5,25,20,50,3.33333333333333,"Class-3","Casino"
"100",11.2971428571429,2004-07-08,7,0.180061559507527,0.732045143638851,0.715629274965799,1,4,4,5,20,20,45,3,"Class-3","Casino"
"1000",149.347210526316,2004-11-10,19,0.794972640218908,0.915013679890561,0.877564979480164,4,5,5,20,25,25,70,4.66666666666667,"Class-4","Casino"
"1001",13.9925,2004-08-03,20,0.206053351573191,0.919972640218878,0.737346101231189,2,5,4,10,25,20,55,3.66666666666667,"Class-3","Casino"
"1002",39.6215384615385,2004-08-10,13,0.426812585499301,0.86234610123119,0.74469904240766,3,5,4,15,25,20,60,4,"Class-4","Casino"
"1003",46.98,2004-12-07,8,0.473324213406273,0.763337893296854,0.926983584131326,3,4,5,15,20,25,60,4,"Class-4","Casino"
"1004",219.745,2003-06-10,2,0.860465116279112,0.352941176470588,0.525307797537619,5,2,3,25,10,15,50,3.33333333333333,"Class-3","Casino"
"1005",388.86,2002-04-03,2,0.921853625171053,0.352941176470588,0.112004103967168,5,2,1,25,10,5,40,2.66666666666667,"Class-2","Casino"
"1006",265.067851515152,2005-01-04,33,0.886114911080758,0.962722298221614,0.997777017783857,5,5,5,25,25,25,75,5,"Class-5","Casino"
"1007",117.254844444444,2004-02-26,9,0.740595075239417,0.790697674418605,0.630984952120382,4,4,4,20,20,20,60,4,"Class-4","Hotel & Casino"
"1009",172.42,2003-01-27,3,0.82164842681262,0.497435020519836,0.495212038303693,5,3,3,25,15,15,55,3.66666666666667,"Class-3","Casino"
"101",42.24,2002-10-07,1,0.442373461012295,0,0.405779753761969,3,1,3,15,5,15,35,2.33333333333333,"Class-2","Casino"
"1010",12712.8873333333,2004-02-12,15,0.997948016415937,0.885601915184679,0.62329001367989,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Casino"
"1011",434.545309090909,2004-09-21,11,0.932284541723722,0.834131326949385,0.814295485636114,5,5,5,25,25,25,75,5,"Class-5","Hotel & Casino"
"1013",26.1125,2004-02-28,12,0.319938440492473,0.850205198358413,0.631839945280437,2,5,4,10,25,20,55,3.66666666666667,"Class-3","Casino"
"1014",62.7,2003-09-13,2,0.56395348837208,0.352941176470588,0.560191518467852,3,2,3,15,10,15,40,2.66666666666667,"Class-2","Casino"
"1015",84.1,2003-06-03,2,0.651846785225721,0.352941176470588,0.523597811217509,4,2,3,20,10,15,45,3,"Class-3","Casino"
"1016",2636.03538461538,2002-11-17,13,0.990253077975443,0.86234610123119,0.454172366621066,5,5,3,25,25,15,65,4.33333333333333,"Class-4","Casino"
"1017",450.496666666667,2003-04-09,3,0.93536251709992,0.497435020519836,0.508549931600546,5,3,3,25,15,15,55,3.66666666666667,"Class-3","Hotel & Casino"
"1019",275.175,2004-01-31,2,0.890560875513044,0.352941176470588,0.616621067031463,5,2,4,25,10,20,55,3.66666666666667,"Class-3","Casino"
"102",-13.225,2002-08-29,2,0.0365937072503418,0.352941176470588,0.34781121751026,1,2,2,5,10,10,25,1.66666666666667,"Class-1","Casino"
"1020",1011.70333333333,2004-10-25,18,0.973837209302389,0.909712722298222,0.855848153214774,5,5,5,25,25,25,75,5,"Class-5","Casino"
"1021",1137.16693333333,2004-09-14,9,0.977941176470653,0.790697674418605,0.783173734610122,5,4,4,25,20,20,65,4.33333333333333,"Class-4","Casino"
"1022",-1.2,2002-01-24,2,0.0446306429548561,0.352941176470588,0.0193228454172367,1,2,1,5,10,5,20,1.33333333333333,"Class-1","Hotel & Casino"
"1024",408.5188,2004-03-29,15,0.926983584131382,0.885601915184679,0.651333789329684,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Hotel & Casino"
"1026",45,2003-04-10,4,0.460157318741432,0.581395348837209,0.50923392612859,3,3,3,15,15,15,45,3,"Class-3","Casino"
"1027",384.969552,2004-05-31,25,0.920656634746976,0.941860465116279,0.688953488372092,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Hotel & Casino"
"1029",112.554444444444,2004-12-27,9,0.73050615595077,0.790697674418605,0.969733242134062,4,4,5,20,20,25,65,4.33333333333333,"Class-4","Casino"
"103",90.37,2003-05-15,8,0.675444596443236,0.763337893296854,0.51829685362517,4,4,3,20,20,15,55,3.66666666666667,"Class-3","Casino"
"1030",273.354417647059,2004-11-17,17,0.889363885088967,0.902359781121751,0.889705882352941,5,5,5,25,25,25,75,5,"Class-5","Hotel & Casino"
"1032",51.5726166666667,2004-09-26,6,0.498290013679868,0.689466484268126,0.818741450068399,3,4,5,15,20,25,60,4,"Class-4","Casino"
"1033",67.66,2002-04-06,1,0.587722298221606,0,0.117476060191519,3,1,1,15,5,5,25,1.66666666666667,"Class-1","Casino"
"1034",53.0739,2004-09-12,8,0.507865937072481,0.763337893296854,0.780608755129958,3,4,4,15,20,20,55,3.66666666666667,"Class-3","Hotel"
"1035",159.97,2003-01-24,4,0.807455540355709,0.581395348837209,0.49469904240766,5,3,3,25,15,15,55,3.66666666666667,"Class-3","Casino"
"1036",989.943478260869,2004-10-14,23,0.973324213406357,0.935704514363885,0.840116279069767,5,5,5,25,25,25,75,5,"Class-5","Casino"
"1037",-125.526666666667,2003-08-23,3,0.0124829001367989,0.497435020519836,0.553180574555403,1,3,3,5,15,15,35,2.33333333333333,"Class-2","Casino"
"1038",3115.19,2002-12-08,1,0.991108071135498,0,0.475034199726401,5,1,3,25,5,15,45,3,"Class-3","Casino"
"1039",7.814,2004-11-04,5,0.149794801641589,0.642612859097127,0.869186046511627,1,4,5,5,20,25,50,3.33333333333333,"Class-3","Casino"
"104",86.6766666666667,2004-11-18,9,0.661251709986325,0.790697674418605,0.891928864569083,4,4,5,20,20,25,65,4.33333333333333,"Class-4","Casino"
"1040",205.23368,2004-07-05,10,0.850034199726442,0.815492476060192,0.711525307797537,5,5,4,25,25,20,70,4.66666666666667,"Class-4","Hotel & Casino"
"1042",2.27098333333334,2004-10-12,6,0.0822503419972641,0.689466484268126,0.839090287277701,1,4,5,5,20,25,50,3.33333333333333,"Class-3","Casino"
"1043",172.78,2004-08-06,3,0.821990424076642,0.497435020519836,0.740937072503419,5,3,4,25,15,20,60,4,"Class-4","Casino"
"1044",4802.25192307692,2005-01-03,13,0.994357045143707,0.86234610123119,0.995896032831737,5,5,5,25,25,25,75,5,"Class-5","Casino"
"1045",246.0896875,2004-12-12,8,0.876025991792111,0.763337893296854,0.936559507523939,5,4,5,25,20,25,70,4.66666666666667,"Class-4","Casino"
"1046",35.7413333333333,2004-03-27,15,0.40253077975375,0.885601915184679,0.649281805745553,3,5,4,15,25,20,60,4,"Class-4","Casino"
"1047",75.2291666666667,2004-10-25,12,0.619528043775647,0.850205198358413,0.855848153214774,4,5,5,20,25,25,70,4.66666666666667,"Class-4","Casino"
"1048",-96.225,2002-10-27,2,0.0140218878248974,0.352941176470588,0.428693570451436,1,2,3,5,10,15,30,2,"Class-2","Hotel & Casino"
"105",20.858,2003-09-26,5,0.274623803009578,0.642612859097127,0.565834473324213,2,4,3,10,20,15,45,3,"Class-3","Casino"
"1050",1281.76666666667,2003-02-25,60,0.979822161422774,0.983926128590972,0.499829001367988,5,5,3,25,25,15,65,4.33333333333333,"Class-4","Casino"
"1051",563.753333333333,2004-04-13,6,0.949726402188842,0.689466484268126,0.660225718194253,5,4,4,25,20,20,65,4.33333333333333,"Class-4","Casino"
"1052",435.54,2002-07-22,1,0.933139534883777,0,0.274110807113543,5,1,2,25,5,10,40,2.66666666666667,"Class-2","Casino"
"1053",176.835066666667,2004-10-10,3,0.824384404924796,0.497435020519836,0.835499316005471,5,3,5,25,15,25,65,4.33333333333333,"Class-4","Hotel & Casino"
"1055",17.5,2002-11-23,1,0.245725034199731,0,0.46032831737346,2,1,3,10,5,15,30,2,"Class-2","Casino"
"1056",132.266666666667,2003-07-27,3,0.769664842681283,0.497435020519836,0.542065663474691,4,3,3,20,15,15,50,3.33333333333333,"Class-3","Casino"
"1057",96.8147727272727,2004-12-25,88,0.694425444596454,0.990766073871409,0.965458276333789,4,5,5,20,25,25,70,4.66666666666667,"Class-4","Casino"
"1058",138.155,2003-12-09,2,0.778043775649821,0.352941176470588,0.594220246238029,4,2,3,20,10,15,45,3,"Class-3","Casino"
"1059",143.9737,2004-10-15,4,0.787106703146403,0.581395348837209,0.842168262653898,4,3,5,20,15,25,60,4,"Class-4","Hotel & Casino"
"106",12.22,2004-09-12,3,0.189124487004107,0.497435020519836,0.780608755129958,1,3,4,5,15,20,40,2.66666666666667,"Class-2","Casino"
"1061",1612.59831111111,2003-12-27,9,0.98443912448707,0.790697674418605,0.600718194254445,5,4,4,25,20,20,65,4.33333333333333,"Class-4","Hotel & Casino"
"1063",128.52,2002-11-11,1,0.762824897400844,0,0.448016415868672,4,1,3,20,5,15,40,2.66666666666667,"Class-2","Casino"
"1064",76.625,2002-06-02,2,0.624829001367987,0.352941176470588,0.191005471956224,4,2,1,20,10,5,35,2.33333333333333,"Class-2","Casino"
"1065",1443.95,2002-10-27,5,0.983071135430982,0.642612859097127,0.428693570451436,5,4,3,25,20,15,60,4,"Class-4","Casino"
"1066",923.42,2002-02-04,1,0.969391244870104,0,0.0302667578659371,5,1,1,25,5,5,35,2.33333333333333,"Class-2","Casino"
"1067",883.7675,2004-08-19,8,0.967168262653961,0.763337893296854,0.753248974008207,5,4,4,25,20,20,65,4.33333333333333,"Class-4","Casino"
"1068",-64.04,2002-08-01,2,0.0196648426812585,0.352941176470588,0.290355677154583,1,2,2,5,10,10,25,1.66666666666667,"Class-1","Casino"
"1069",40.5877777777778,2004-12-20,63,0.432455540355662,0.985123119015048,0.956737346101231,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"107",56.2225,2004-05-26,4,0.525478796169611,0.581395348837209,0.685875512995895,3,3,4,15,15,20,50,3.33333333333333,"Class-3","Casino"
"1070",32.7625,2004-11-22,12,0.37841997264021,0.850205198358413,0.898084815321477,2,5,5,10,25,25,60,4,"Class-4","Casino"
"1071",7.37588235294118,2004-11-30,17,0.145861833105337,0.902359781121751,0.914329685362517,1,5,5,5,25,25,55,3.66666666666667,"Class-3","Casino"
"1072",67.5984615384615,2004-10-30,13,0.587551299589595,0.86234610123119,0.863714090287277,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"1073",48.4284210526316,2004-10-31,19,0.483413132694917,0.915013679890561,0.864740082079343,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"1074",8.25351955307262,2004-12-19,179,0.153385772913819,0.996751025991793,0.953659370725034,1,5,5,5,25,25,55,3.66666666666667,"Class-3","Casino"
"1075",300.941176470588,2004-11-28,17,0.899965800273647,0.902359781121751,0.911080711354309,5,5,5,25,25,25,75,5,"Class-5","Casino"
"1076",143.173527868852,2004-11-10,61,0.786080711354337,0.984439124487004,0.877564979480164,4,5,5,20,25,25,70,4.66666666666667,"Class-4","Hotel & Casino"
"1078",52.3541176470588,2004-12-27,68,0.504616963064273,0.986491108071136,0.969733242134062,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"1079",17.8259574468085,2004-12-12,94,0.249829001367993,0.991279069767442,0.936559507523939,2,5,5,10,25,25,60,4,"Class-4","Casino"
"108",15.204,2002-06-12,2,0.216484268125859,0.352941176470588,0.207592339261286,2,2,2,10,10,10,30,2,"Class-2","Hotel & Casino"
"1080",-5.51705882352941,2004-06-30,51,0.0408686730506154,0.979309165526676,0.70844733242134,1,5,4,5,25,20,50,3.33333333333333,"Class-3","Casino"
"1081",5.365,2002-06-17,2,0.121409028727771,0.352941176470588,0.217852257181943,1,2,2,5,10,10,25,1.66666666666667,"Class-1","Casino"
"1082",-19.54,2002-03-26,1,0.033002735978112,0,0.0979822161422709,1,1,1,5,5,5,15,1,"Class-1","Casino"
"1083",62.51,2003-11-03,3,0.563098495212026,0.497435020519836,0.579343365253077,3,3,3,15,15,15,45,3,"Class-3","Casino"
"1084",29.5207894736842,2004-12-26,38,0.350034199726396,0.969049247606019,0.96751025991792,2,5,5,10,25,25,60,4,"Class-4","Casino"
"1085",43.2935,2004-12-30,100,0.447332421340612,0.991963064295486,0.980848153214774,3,5,5,15,25,25,65,4.33333333333333,"Class-4","Casino"
"1086",199.110689655172,2004-11-27,29,0.845930232558179,0.953830369357045,0.908515731874145,5,5,5,25,25,25,75,5,"Class-5","Casino"
