DIST_NAME,AC_NAME,AC.ID,AC_TYPE,Name,Gender,Caste,Age,Party,Votes,POSITION,Polled,Electors,MLA.12,Party.12,Criminal Case ,Education ,Total Assets,ser,Incumbent.Party
Pratapgarh,Rampur Khas,257,GEN,SURENDRA SINGH,M,GEN,40,NCP,3055,5,170734,315794,PRAMOD KUMAR,INC,0,Post Graduate,1165086,0,0
Pratapgarh,Rampur Khas,257,GEN,SURENDRA BAHADUR,M,GEN,34,BRABSVP,857,12,170734,315794,PRAMOD KUMAR,INC,0,8th Pass,240300,0,0
Pratapgarh,Rampur Khas,257,GEN,RAVINDRA KUMAR,M,GEN,47,LD,870,11,170734,315794,PRAMOD KUMAR,INC,0,Graduate,2782000,0,0
Pratapgarh,Rampur Khas,257,GEN,NAGESH SINGH,M,GEN,47,SWPI,542,14,170734,315794,PRAMOD KUMAR,INC,0,10th Pass,394780,0,0
Pratapgarh,Rampur Khas,257,GEN,NAGESH PRATAP SINGH URF CHHOTE SARKAR,M,GEN,29,BJP,64397,2,170734,315794,PRAMOD KUMAR,INC,5,Graduate Professional,2208339,1,0
Pratapgarh,Rampur Khas,257,GEN,KAMARUDDIN,M,GEN,66,CPI,3472,4,170734,315794,PRAMOD KUMAR,INC,1,10th Pass,13515000,1,0
Pratapgarh,Rampur Khas,257,GEN,JAGRAM YADAV,M,GEN,43,ARK,433,16,170734,315794,PRAMOD KUMAR,INC,0,Post Graduate,5642613,0,0
Pratapgarh,Rampur Khas,257,GEN,GYANENDRA SINGH,M,GEN,40,SHS,1495,7,170734,315794,PRAMOD KUMAR,INC,0,12th Pass,3926000,0,0
Pratapgarh,Rampur Khas,257,GEN,DURGESH KUMAR,M,GEN,37,PuPP,496,15,170734,315794,PRAMOD KUMAR,INC,0,Graduate,1000000,0,0
Pratapgarh,Rampur Khas,257,GEN,ASHOK SINGH,M,GEN,50,BSP,7933,3,170734,315794,PRAMOD KUMAR,INC,0,Graduate,23708334,0,0
Pratapgarh,Rampur Khas,257,GEN,ARVIND KUMAR,M,GEN,60,RLD,1207,9,170734,315794,PRAMOD KUMAR,INC,0,Post Graduate,5565842,0,0
Pratapgarh,Rampur Khas,257,GEN,ARADHANA MISHRA MONA,F,GEN,42,INC,81463,1,170734,315794,PRAMOD KUMAR,INC,0,12th Pass,323325844,0,1
Saharanpur,Rampur Maniharan ,108,SC,VISHVA DAYAL CHHOTAN,M,SC,36,INC,61787,3,218927,297983,RAVINDER KUMAR MOLHU,BSP,10,Graduate,13530000,1,0
Saharanpur,Rampur Maniharan ,108,SC,SURESH KUMAR,M,SC,39,BMUP,475,9,218927,297983,RAVINDER KUMAR MOLHU,BSP,0,Literate,534000,0,0
Saharanpur,Rampur Maniharan ,108,SC,RAVINDRA KUMAR MOLHU,M,SC,47,BSP,75870,2,218927,297983,RAVINDER KUMAR MOLHU,BSP,3,10th Pass,74312519,1,1
Saharanpur,Rampur Maniharan ,108,SC,KM.LATA,F,SC,35,IVD,244,12,218927,297983,RAVINDER KUMAR MOLHU,BSP,0,Graduate Professional,138500,0,0
Saharanpur,Rampur Maniharan ,108,SC,DEVENDER KUMAR NIM,M,SC,47,BJP,76465,1,218927,297983,RAVINDER KUMAR MOLHU,BSP,0,Graduate,43050274,0,0
Saharanpur,Rampur Maniharan ,108,SC,DAYAWATI CHAUDHRY,F,SC,64,RLD,696,5,218927,297983,RAVINDER KUMAR MOLHU,BSP,0,Graduate Professional,12094641,0,0
Saharanpur,Rampur Maniharan ,108,SC,BABY,F,SC,40,KSJP,256,11,218927,297983,RAVINDER KUMAR MOLHU,BSP,0,5th Pass,333032,0,0
Saharanpur,Rampur Maniharan ,108,SC,ARVIND JHANJHOT,M,SC,41,RGD,523,8,218927,297983,RAVINDER KUMAR MOLHU,BSP,0,8th Pass,175000,0,0
Saharanpur,Rampur Maniharan ,108,SC,ANJU BALA,F,SC,32,BHATARSP,391,10,218927,297983,RAVINDER KUMAR MOLHU,BSP,0,Post Graduate,1202996,0,0
Pratapgarh,Raniganj,125,GEN,TRIBHUWAN,M,GEN,64,CPI,1008,10,177301,315821,PRO. SHIVAKANT OJHA,SP,0,8th Pass,893000,0,0
Pratapgarh,Raniganj,125,GEN,SHREENATH,M,GEN,55,NINSHAD,2052,4,177301,315821,PRO. SHIVAKANT OJHA,SP,0,12th Pass,6094000,0,0
Pratapgarh,Raniganj,125,GEN,SHAKEEL AHMAD KHAN,M,GEN,36,BSP,58022,2,177301,315821,PRO. SHIVAKANT OJHA,SP,0,12th Pass,13641524,0,0
Pratapgarh,Raniganj,125,GEN,RAM SHIROMANI SHUKLA,M,GEN,60,RLD,1209,9,177301,315821,PRO. SHIVAKANT OJHA,SP,0,Graduate Professional,8595252,0,0
Pratapgarh,Raniganj,125,GEN,RAM ASREY,M,GEN,66,PGSP,225,19,177301,315821,PRO. SHIVAKANT OJHA,SP,0,10th Pass,508900,0,0
Pratapgarh,Raniganj,125,GEN,PARASNATH,M,GEN,63,SUCI,241,18,177301,315821,PRO. SHIVAKANT OJHA,SP,0,5th Pass,2540995,0,0
Pratapgarh,Raniganj,125,GEN,NARENDRA KUMAR,M,GEN,40,BMUP,629,13,177301,315821,PRO. SHIVAKANT OJHA,SP,2,Graduate Professional,6815000,1,0
Pratapgarh,Raniganj,125,GEN,AWADHESH,M,GEN,35,LD,411,16,177301,315821,PRO. SHIVAKANT OJHA,SP,0,10th Pass,1024176,0,0
Pratapgarh,Raniganj,125,GEN,ANURAG KUMAR,M,GEN,32,BKS,488,14,177301,315821,PRO. SHIVAKANT OJHA,SP,0,Graduate,982145,0,0
Pratapgarh,Raniganj,125,GEN,ANIL YADAV,M,GEN,54,SARSAMP,1379,6,177301,315821,PRO. SHIVAKANT OJHA,SP,0,Graduate Professional,475000,0,0
Pratapgarh,Raniganj,125,GEN,ABHAY KUMAR ALIAS DHIRAJ OJHA,M,GEN,37,BJP,67031,1,177301,315821,PRO. SHIVAKANT OJHA,SP,4,Graduate Professional,14605971,1,0
Ballia,Rasara,264,GEN,UMA SHANKER SINGH,M,GEN,46,BSP,92272,1,193193,335654,UMASHANKAR,BSP,1,12th Pass,401986172,1,1
Ballia,Rasara,264,GEN,SUNIL,M,GEN,44,RJBVP,238,11,193193,335654,UMASHANKAR,BSP,0,12th Pass,595828,0,0
Ballia,Rasara,264,GEN,SANATAN PANDEY,M,GEN,58,SP,37006,3,193193,335654,UMASHANKAR,BSP,0,Others,21826000,0,0
Ballia,Rasara,264,GEN,RAM JANAM SINGH CHUHAN,M,GEN,64,NCP,1251,5,193193,335654,UMASHANKAR,BSP,0,10th Pass,8390000,0,0
Ballia,Rasara,264,GEN,RAM IQBALL SINGH,M,GEN,57,BJP,58385,2,193193,335654,UMASHANKAR,BSP,5,Graduate Professional,39546150,1,0
Ballia,Rasara,264,GEN,GEETA,F,SC,40,ASP,230,12,193193,335654,UMASHANKAR,BSP,0,Literate,130000,0,0
Ballia,Rasara,264,GEN,BANDHU,M,SC,42,BMUP,258,9,193193,335654,UMASHANKAR,BSP,0,12th Pass,260000,0,0
Ballia,Rasara,264,GEN,ARUN KUMAR SINGH CHAUHAN,M,GEN,39,JANADIP,463,8,193193,335654,UMASHANKAR,BSP,0,Graduate,713500,0,0
Kanpur Dehat,Rasulabad ,287,SC,USHA DEVI,F,SC,54,VPI,527,8,189438,311334,SHIV KUMAR BERIA,SP,0,Literate,816719,0,0
Kanpur Dehat,Rasulabad ,287,SC,POONAM SANKHAVAR,F,SC,39,BSP,41060,3,189438,311334,SHIV KUMAR BERIA,SP,0,Post Graduate,24793000,0,0
Kanpur Dehat,Rasulabad ,287,SC,NIRMALA SANKHWAR,F,SC,47,BJP,88390,1,189438,311334,SHIV KUMAR BERIA,SP,0,Graduate Professional,32077287,0,0
Kanpur Dehat,Rasulabad ,287,SC,MUNNILAL,M,SC,50,BSCP,1018,6,189438,311334,SHIV KUMAR BERIA,SP,0,12th Pass,1880000,0,0
Kanpur Dehat,Rasulabad ,287,SC,AVDHESH KUMAR,M,SC,50,BSRD,809,7,189438,311334,SHIV KUMAR BERIA,SP,0,Graduate,1172252,0,0
Kanpur Dehat,Rasulabad ,287,SC,ARUN KUMARI KORI,F,SC,43,SP,54996,2,189438,311334,SHIV KUMAR BERIA,SP,0,Post Graduate,20394475,0,1
Hamirpur,Rath ,129,SC,RAMESH CHANDRA VERMA,M,SC,40,BMUP,1674,7,242039,383217,GAYADEEN ANURAGI,INC,0,Post Graduate,2645336,0,0
Hamirpur,Rath ,129,SC,MANISHA ANURAGI,F,SC,35,BJP,147526,1,242039,383217,GAYADEEN ANURAGI,INC,0,Post Graduate,633593,0,0
Hamirpur,Rath ,129,SC,GAYADEEN ANURAGI,M,SC,67,INC,42883,2,242039,383217,GAYADEEN ANURAGI,INC,0,Post Graduate,6260771,0,1
Hamirpur,Rath ,129,SC,DEVI SINGH,M,SC,44,RSOSP,1206,8,242039,383217,GAYADEEN ANURAGI,INC,0,12th Pass,5272000,0,0
Hamirpur,Rath ,129,SC,ANIL KUMAR AHIRWAR,M,SC,48,BSP,38710,3,242039,383217,GAYADEEN ANURAGI,INC,1,Post Graduate,42759021,1,0
Hamirpur,Rath ,129,SC,AJIT KUMAR,M,SC,40,JANADIP,3083,5,242039,383217,GAYADEEN ANURAGI,INC,0,Post Graduate,2530600,0,0
Sonbhadra,Robertsganj,377,GEN,RAM SHRINGAR,M,SC,41,JANADIP,522,20,203440,325035,AVINASH,SP,0,10th Pass,110000,0,0
Sonbhadra,Robertsganj,377,GEN,M.SO. RAJAN,M,GEN,45,AMKP,560,19,203440,325035,AVINASH,SP,0,8th Pass,221000,0,0
Sonbhadra,Robertsganj,377,GEN,KALI PRASAD DHANGAR,M,SC,63,CPI,2536,6,203440,325035,AVINASH,SP,0,10th Pass,301000,0,0
Sonbhadra,Robertsganj,377,GEN,KAILASH NATH PRAJAPATI,M,GEN,39,GGP,3326,5,203440,325035,AVINASH,SP,0,8th Pass,1943500,0,0
Sonbhadra,Robertsganj,377,GEN,RAHUL SINGH YADAV,M,GEN,27,NCP,844,14,203440,325035,AVINASH,SP,3,12th Pass,17728000,0,0
Sonbhadra,Robertsganj,377,GEN,BINDU KUMAR,M,GEN,27,BSRD,686,15,203440,325035,AVINASH,SP,0,8th Pass,443000,0,0
Sonbhadra,Robertsganj,377,GEN,BHUPESH CHAUBEY,M,GEN,42,BJP,89932,1,203440,325035,AVINASH,SP,1,Graduate,1200032,1,0
Sonbhadra,Robertsganj,377,GEN,AVINASH KUSHVAHA,M,GEN,34,SP,49394,2,203440,325035,AVINASH,SP,0,Graduate,19410604,0,1
Varanasi,Rohaniya,22,GEN,SURENDRA NARAYAN SINGH,M,GEN,61,BJP,119885,1,233784,379258,ANUPRIYA PATEL,AD,0,Post Graduate,45018299,0,0
Varanasi,Rohaniya,22,GEN,SEWARAM SINGH,M,GEN,58,SSD,475,13,233784,379258,ANUPRIYA PATEL,AD,0,Graduate,4444845,0,0
Varanasi,Rohaniya,22,GEN,PRAVEEN KUMAR PANDEY,M,GEN,27,RSPS,1261,9,233784,379258,ANUPRIYA PATEL,AD,0,10th Pass,10000,0,0
Varanasi,Rohaniya,22,GEN,MANOJ KUMAR SINGH,M,GEN,50,RKSP,595,11,233784,379258,ANUPRIYA PATEL,AD,0,Literate,3000000,0,0
Varanasi,Rohaniya,22,GEN,MAHENDRA SINGH  PATEL,M,GEN,49,SP,62332,2,233784,379258,ANUPRIYA PATEL,AD,1,Literate,15754091,1,0
Barabanki,Rudauli,72,GEN,VISHWAJEET TRIPATHI,M,GEN,27,JSK,541,25,210250,336229,RAM CHANDRA YADAV,BJP,0,Post Graduate,440000,0,0
Faizabad,Rudauli,72,GEN,VISHWAJEET TRIPATHI,M,GEN,27,JSK,541,26,210250,336229,RAM CHANDRA YADAV,BJP,0,Post Graduate,440000,0,0
Faizabad,Rudauli,72,GEN,SYED SUHAIL AHMAD,M,GEN,47,BMUP,683,23,210250,336229,RAM CHANDRA YADAV,BJP,2,Literate,14391251,1,0
Barabanki,Rudauli,72,GEN,SYED SUHAIL AHMAD,M,GEN,47,BMUP,683,24,210250,336229,RAM CHANDRA YADAV,BJP,2,Literate,14391251,1,0
Faizabad,Rudauli,72,GEN,SANT RAM,M,GEN,42,SHS,524,27,210250,336229,RAM CHANDRA YADAV,BJP,0,12th Pass,2713000,0,0
Barabanki,Rudauli,72,GEN,SANT RAM,M,GEN,42,SHS,524,28,210250,336229,RAM CHANDRA YADAV,BJP,0,12th Pass,2713000,0,0
Barabanki,Rudauli,72,GEN,SANDEEP KUMAR,M,SC,30,MADP,747,21,210250,336229,RAM CHANDRA YADAV,BJP,0,5th Pass,144000,0,0
Faizabad,Rudauli,72,GEN,SANDEEP KUMAR,M,SC,30,MADP,747,22,210250,336229,RAM CHANDRA YADAV,BJP,0,5th Pass,144000,0,0
Barabanki,Rudauli,72,GEN,SALIMAN,F,GEN,52,HAPa,429,29,210250,336229,RAM CHANDRA YADAV,BJP,0,Illiterate,30000,0,0
Faizabad,Rudauli,72,GEN,SALIMAN,F,GEN,52,HAPa,429,30,210250,336229,RAM CHANDRA YADAV,BJP,0,Illiterate,30000,0,0
Faizabad,Rudauli,72,GEN,RAM CHANDRA YADAV,M,GEN,48,BJP,90311,1,210250,336229,RAM CHANDRA YADAV,BJP,3,12th Pass,9668014,1,1
Barabanki,Rudauli,72,GEN,RAM CHANDRA YADAV,M,GEN,48,BJP,90311,2,210250,336229,RAM CHANDRA YADAV,BJP,3,12th Pass,9668014,1,1
Barabanki,Rudauli,72,GEN,PRAMOD KUMAR LODHI,M,GEN,36,SDU,2104,9,210250,336229,RAM CHANDRA YADAV,BJP,1,8th Pass,3997386,1,0
Faizabad,Rudauli,72,GEN,PRAMOD KUMAR LODHI,M,GEN,36,SDU,2104,10,210250,336229,RAM CHANDRA YADAV,BJP,1,8th Pass,3997386,1,0
Barabanki,Rudauli,72,GEN,MRITYUNJAY MISHRA,M,GEN,31,AVIRP,1106,17,210250,336229,RAM CHANDRA YADAV,BJP,0,Graduate Professional,938757,0,0
Faizabad,Rudauli,72,GEN,MRITYUNJAY MISHRA,M,GEN,31,AVIRP,1106,18,210250,336229,RAM CHANDRA YADAV,BJP,0,Graduate Professional,938757,0,0
Faizabad,Rudauli,72,GEN,FIROZ KHAN URF GABBAR,M,GEN,40,BSP,47257,5,210250,336229,RAM CHANDRA YADAV,BJP,0,Graduate,30440761,0,0
Barabanki,Rudauli,72,GEN,FIROZ KHAN URF GABBAR,M,GEN,40,BSP,47257,6,210250,336229,RAM CHANDRA YADAV,BJP,0,Graduate,30440761,0,0
Faizabad,Rudauli,72,GEN,BALRAM YADAV,M,GEN,45,RLD,1707,11,210250,336229,RAM CHANDRA YADAV,BJP,1,10th Pass,3495290,1,0
Barabanki,Rudauli,72,GEN,BALRAM YADAV,M,GEN,45,RLD,1707,12,210250,336229,RAM CHANDRA YADAV,BJP,1,10th Pass,3495290,1,0
Barabanki,Rudauli,72,GEN,ABBAS ALI ZAIDI URF RUSHDI MIYAN,M,GEN,44,SP,59052,3,210250,336229,RAM CHANDRA YADAV,BJP,0,Graduate,22277366,0,0
Faizabad,Rudauli,72,GEN,ABBAS ALI ZAIDI URF RUSHDI MIYAN,M,GEN,44,SP,59052,4,210250,336229,RAM CHANDRA YADAV,BJP,0,Graduate,22277366,0,0
Basti,Rudhauli,84,GEN,VINOD KUMAR CHAUDHARY,M,GEN,45,SSD,693,11,222627,408883,SANJAY PRATAP JAISWAL,INC,0,10th Pass,435000,0,0
Basti,Rudhauli,84,GEN,SURENDRA KUMAR YADAV,M,GEN,26,BMUP,641,12,222627,408883,SANJAY PRATAP JAISWAL,INC,0,Graduate,1066500,0,0
Basti,Rudhauli,84,GEN,SAYEED AHMAD KHAN,M,GEN,56,INC,51743,3,222627,408883,SANJAY PRATAP JAISWAL,INC,0,10th Pass,73098238,0,1
Basti,Rudhauli,84,GEN,SANJAY PRATAP JAISWAL,M,GEN,45,BJP,90228,1,222627,408883,SANJAY PRATAP JAISWAL,INC,4,10th Pass,9568447,1,0
Basti,Rudhauli,84,GEN,RAJENDRA PRASAD CHAUDHARY,M,GEN,56,BSP,68423,2,222627,408883,SANJAY PRATAP JAISWAL,INC,0,Post Graduate,37771191,0,0
Basti,Rudhauli,84,GEN,RAJEEV KUMAR PANDEY,M,GEN,33,PECP,741,10,222627,408883,SANJAY PRATAP JAISWAL,INC,0,Post Graduate,1068556,0,0
Basti,Rudhauli,84,GEN,RAJ KUMAR VERMA,M,GEN,44,PBI,568,13,222627,408883,SANJAY PRATAP JAISWAL,INC,0,12th Pass,4871000,0,0
Basti,Rudhauli,84,GEN,KANTHRAM PRAJAPATI,M,GEN,31,BaSaP,1561,6,222627,408883,SANJAY PRATAP JAISWAL,INC,0,8th Pass,657100,0,0
Basti,Rudhauli,84,GEN,BRAHMANAND VISHWAKARMA,M,GEN,57,MBCOI,434,14,222627,408883,SANJAY PRATAP JAISWAL,INC,0,10th Pass,1330000,0,0
Deoria,Rudrapur,190,GEN,SHESHNATH,M,GEN,29,JANADIP,459,11,164373,293183,AKHILESH PRATAP SINGH,INC,0,10th Pass,560000,0,0
Deoria,Rudrapur,190,GEN,RAMBRICHH RAO,M,SC,67,BaSaP,453,12,164373,293183,AKHILESH PRATAP SINGH,INC,0,10th Pass,2625000,0,0
Deoria,Rudrapur,190,GEN,KUMARI KUNJAWATI,F,SC,44,BSNPty,433,13,164373,293183,AKHILESH PRATAP SINGH,INC,0,Post Graduate,3668000,0,0
Deoria,Rudrapur,190,GEN,KAUSHAL PANDEY,M,GEN,44,NINSHAD,2591,4,164373,293183,AKHILESH PRATAP SINGH,INC,0,Graduate,3012000,0,0
Deoria,Rudrapur,190,GEN,JAI PRAKASH NISHAD,M,GEN,59,BJP,77754,1,164373,293183,AKHILESH PRATAP SINGH,INC,0,Graduate,10989731,0,0
Deoria,Rudrapur,190,GEN,CHANDRIKA NISHAD,M,GEN,56,BSP,23081,3,164373,293183,AKHILESH PRATAP SINGH,INC,1,10th Pass,31262897,1,0
Deoria,Rudrapur,190,GEN,AWADH NARAYAN,M,GEN,61,MNVP,1431,7,164373,293183,AKHILESH PRATAP SINGH,INC,0,Graduate,2025000,0,0
Deoria,Rudrapur,190,GEN,AKHILESH PRATAP SINGH,M,GEN,56,INC,50965,2,164373,293183,AKHILESH PRATAP SINGH,INC,0,Post Graduate,24209418,0,1
Hathras,Sadabad,195,GEN,RAMVEER UPADHYAY,M,GEN,59,BSP,91365,1,226718,345400,DEVENDRA AGRAWAL,SP,0,Graduate Professional,103926349,0,0
Hathras,Sadabad,195,GEN,PRITEE CHAUDHARY,F,GEN,38,BJP,36134,3,226718,345400,DEVENDRA AGRAWAL,SP,0,Post Graduate,2822760,0,0
Hathras,Sadabad,195,GEN,NEETU SHARMA,F,GEN,35,SamAP,136,14,226718,345400,DEVENDRA AGRAWAL,SP,0,8th Pass,218000,0,0
Hathras,Sadabad,195,GEN,KUSUMLATA SHARMA,F,GEN,47,AZAD,937,6,226718,345400,DEVENDRA AGRAWAL,SP,0,8th Pass,2768302,0,0
Hathras,Sadabad,195,GEN,DR ANIL CHAUDHARY,M,GEN,55,RLD,64775,2,226718,345400,DEVENDRA AGRAWAL,SP,1,Graduate Professional,7357415,1,0
Hathras,Sadabad,195,GEN,DEVENDRA AGRAWAL,M,GEN,51,SP,29060,4,226718,345400,DEVENDRA AGRAWAL,SP,2,10th Pass,243279612,1,1
Sultanpur,Sadar,105,GEN,SITARAM,M,GEN,68,BJP,68950,1,189283,324237,ARUN KUMAR,SP,3,Post Graduate,38844262,1,0
Sultanpur,Sadar,105,GEN,SANATYA KUMAR URF BABLOO,M,GEN,42,NINSHAD,10994,4,189283,324237,ARUN KUMAR,SP,2,Post Graduate,8127000,1,0
Sultanpur,Sadar,105,GEN,RAJ PRASAD UPADHAYAY,M,GEN,52,BSP,50177,2,189283,324237,ARUN KUMAR,SP,0,Post Graduate,36385013,0,0
Sultanpur,Sadar,105,GEN,PREMCHANDRA,M,GEN,34,BMUP,699,12,189283,324237,ARUN KUMAR,SP,0,Literate,63000,0,0
Sultanpur,Sadar,105,GEN,CHHOTELAL,M,GEN,43,MBCOI,1082,7,189283,324237,ARUN KUMAR,SP,0,Literate,213208,0,0
Sultanpur,Sadar,105,GEN,AWDHESH NARAYAN,M,GEN,35,RLD,1219,6,189283,324237,ARUN KUMAR,SP,0,Graduate Professional,10568021,0,0
Sultanpur,Sadar,105,GEN,ARUN VERMA,M,GEN,31,SP,49692,3,189283,324237,ARUN KUMAR,SP,1,12th Pass,6026353,1,1
Unnao,Safipur ,293,SC,SUDHIR KUMAR,M,SC,44,SP,48506,3,197229,327844,SUDHIR KUMAR,SP,0,Graduate,16343249,0,1
Unnao,Safipur ,293,SC,SAMAR PRABHAKAR,M,SC,48,JANADIP,990,7,197229,327844,SUDHIR KUMAR,SP,0,Graduate,110000,0,0
Unnao,Safipur ,293,SC,RAM BARAN,M,SC,52,BSP,56832,2,197229,327844,SUDHIR KUMAR,SP,1,Graduate,18779585,1,0
Unnao,Safipur ,293,SC,BAMBA LAL,M,SC,42,BJP,84068,1,197229,327844,SUDHIR KUMAR,SP,0,Graduate,135930422,0,0
Unnao,Safipur ,293,SC,BABLU RAWAT,M,SC,26,RLD,2056,4,197229,327844,SUDHIR KUMAR,SP,0,8th Pass,51000,0,0
Azamgarh,Sagri,87,GEN,SHREEKANT SINGH,M,GEN,65,CPI,1269,9,179143,327363,ABHAY NARAYAN,SP,0,Graduate Professional,233471,0,0
Azamgarh,Sagri,87,GEN,SANJAY RAI,M,GEN,41,RsJnP,1515,7,179143,327363,ABHAY NARAYAN,SP,0,Post Graduate,1940000,0,0
Azamgarh,Sagri,87,GEN,RITU KHARE,F,GEN,39,NINSHAD,2427,5,179143,327363,ABHAY NARAYAN,SP,0,Post Graduate,6768258,0,0
Azamgarh,Sagri,87,GEN,RADHEY SHYAM YADAV,M,GEN,53,HAPa,455,17,179143,327363,ABHAY NARAYAN,SP,0,Graduate Professional,11055000,0,0
Azamgarh,Sagri,87,GEN,JAIRAM PATEL,M,GEN,61,SP,56728,2,179143,327363,ABHAY NARAYAN,SP,0,Graduate Professional,7501010,0,1
Azamgarh,Sagri,87,GEN,DHANESH YADAV,M,GEN,38,LD,544,13,179143,327363,ABHAY NARAYAN,SP,0,Graduate,1781500,0,0
Azamgarh,Sagri,87,GEN,DAYA SHANKAR BHATT,M,GEN,60,RLD,982,10,179143,327363,ABHAY NARAYAN,SP,0,Graduate,529250,0,0
Azamgarh,Sagri,87,GEN,BANDANA SINGH,F,GEN,35,BSP,62203,1,179143,327363,ABHAY NARAYAN,SP,0,Post Graduate,14403735,0,0
Azamgarh,Sagri,87,GEN,AWADHESH GAUTAM,M,GEN,32,PMhP,539,14,179143,327363,ABHAY NARAYAN,SP,0,Graduate,477500,0,0
Azamgarh,Sagri,87,GEN,ANURAG YADAV,M,GEN,35,NCP,1474,8,179143,327363,ABHAY NARAYAN,SP,1,Post Graduate,840000,1,0
Gorakhpur,Sahajanwa,36,GEN,YASPAL SINGH RAWAT,M,GEN,40,SP,56836,2,209449,356165,RAJENDRA,BSP,9,10th Pass,17299300,1,0
Gorakhpur,Sahajanwa,36,GEN,SHIVAJI SINGH,M,GEN,52,NINSHAD,15780,4,209449,356165,RAJENDRA,BSP,1,Graduate Professional,21231000,1,0
Gorakhpur,Sahajanwa,36,GEN,SHEETAL PANDEY,M,GEN,63,BJP,72213,1,209449,356165,RAJENDRA,BSP,0,Graduate,1992406,0,0
Gorakhpur,Sahajanwa,36,GEN,RAMESH CHANDRA,M,GEN,46,VP,600,11,209449,356165,RAJENDRA,BSP,0,10th Pass,8380768,0,0
Gorakhpur,Sahajanwa,36,GEN,RAJESH KUMAR,M,SC,36,BMUP,553,12,209449,356165,RAJENDRA,BSP,0,Graduate Professional,108700,0,0
Gorakhpur,Sahajanwa,36,GEN,KESRI,M,GEN,27,BaSaPa,391,13,209449,356165,RAJENDRA,BSP,1,12th Pass,108500,1,0
Gorakhpur,Sahajanwa,36,GEN,DEVNARAYAN SINGH URF G.M. SINGH,M,GEN,44,BSP,54143,3,209449,356165,RAJENDRA,BSP,1,12th Pass,40858274,1,1
Gorakhpur,Sahajanwa,36,GEN,ASHA NISHAD,F,SC,39,SSD,2024,5,209449,356165,RAJENDRA,BSP,0,Post Graduate,474033,0,0
Saharanpur,Saharanpur  ,156,GEN,SACHIN KUMAR,M,GEN,26,BHATARSP,220,12,237475,317413,JAGPAL,BSP,0,12th Pass,35300,0,0
Saharanpur,Saharanpur  ,156,GEN,NAUSHAD,M,GEN,29,JANADIP,146,14,237475,317413,JAGPAL,BSP,0,8th Pass,177000,0,0
Saharanpur,Saharanpur  ,156,GEN,SULEMAN,M,GEN,55,BMUP,256,11,237475,317413,JAGPAL,BSP,0,Literate,5268000,0,0
Saharanpur,Saharanpur  ,156,GEN,MASOOD AKHTAR,M,GEN,54,INC,87689,1,237475,317413,JAGPAL,BSP,0,Graduate,71346632,0,0
Saharanpur,Saharanpur  ,156,GEN,JAGPAL SINGH,M,SC,58,BSP,75365,2,237475,317413,JAGPAL,BSP,0,12th Pass,21126970,0,1
Saharanpur,Saharanpur  ,156,GEN,BABLU,M,SC,30,ASP,155,13,237475,317413,JAGPAL,BSP,0,Graduate,80000,0,0
Saharanpur,Saharanpur  ,156,GEN,AYYUB HASAN,M,GEN,60,RLD,822,6,237475,317413,JAGPAL,BSP,0,8th Pass,3196920,0,0
Saharanpur,Saharanpur  ,156,GEN,AMJAD ALI,M,GEN,33,LD,774,7,237475,317413,JAGPAL,BSP,0,8th Pass,452000,0,0
Saharanpur,Saharanpur Nagar,120,GEN,VINAY DHIMAN,M,GEN,38,OP,255,13,272524,393564,RAGHAV LAKHANPAL,BJP,0,Graduate,591237,0,0
Saharanpur,Saharanpur Nagar,120,GEN,TALAT KHAN,F,GEN,58,AIMIM,693,5,272524,393564,RAGHAV LAKHANPAL,BJP,0,5th Pass,89060259,0,0
Saharanpur,Saharanpur Nagar,120,GEN,SHIV KUMAR,M,SC,44,SWAJANPA,265,12,272524,393564,RAGHAV LAKHANPAL,BJP,0,Literate,51000,0,0
Saharanpur,Saharanpur Nagar,120,GEN,SANJAY GARG,M,GEN,59,SP,127210,1,272524,393564,RAGHAV LAKHANPAL,BJP,0,Graduate Professional,74937760,0,0
Saharanpur,Saharanpur Nagar,120,GEN,RAVINDER ARORA,M,GEN,51,SHS,223,14,272524,393564,RAGHAV LAKHANPAL,BJP,0,12th Pass,10327000,0,0
Saharanpur,Saharanpur Nagar,120,GEN,RAJIV GUMBER,M,GEN,47,BJP,122574,2,272524,393564,RAGHAV LAKHANPAL,BJP,3,12th Pass,7169578,0,1
Saharanpur,Saharanpur Nagar,120,GEN,ZAINUL AABIDEEN SIDDIQUI,M,GEN,48,PBI,494,8,272524,393564,RAGHAV LAKHANPAL,BJP,0,Graduate Professional,452034,0,0
Saharanpur,Saharanpur Nagar,120,GEN,BHOORA MALIK,M,GEN,40,RLD,934,4,272524,393564,RAGHAV LAKHANPAL,BJP,0,Illiterate,2159951,0,0
Saharanpur,Saharanpur Nagar,120,GEN,BHARAT RAJ,M,SC,34,BMUP,386,10,272524,393564,RAGHAV LAKHANPAL,BJP,0,Literate,1536500,0,0
Budaun,Sahaswan,288,GEN,UMLESH YADAV,F,GEN,59,RPD,57522,3,240875,398634,OMKAR SINGH,SP,0,10th Pass,551005730,0,0
Budaun,Sahaswan,288,GEN,RIYASAT KHAN,M,GEN,60,BBPP,1242,8,240875,398634,OMKAR SINGH,SP,0,Literate,12372000,0,0
